gene_name_bait	gene_name_prey	n_tested	n_observed	detection_method	pubmed_id	cl_id
IGHA1	DDB1	1	0	MI-0006	15174051	nan
IGHA1	ZNF232	1	0	MI-0006	15174051	nan
IGHA1	KCNMA1	1	0	MI-0006	15174051	nan
IGHA1	KRT10	1	1	MI-0006	15174051	nan
IGHA1	KLK3	1	0	MI-0006	15174051	nan
IGHA1	APOA1	1	1	MI-0006	15174051	nan
IGHA1	CDC45	1	0	MI-0006	15174051	nan
IGHA1	IGKV3-20	1	1	MI-0006	15174051	nan
IGHA1	CHMP4C	1	1	MI-0006	15174051	nan
IGHA1	MTREX	1	1	MI-0006	15174051	nan
IGHA1	IGLC1	1	1	MI-0006	15174051	nan
IGHA1	PLG	1	1	MI-0006	15174051	nan
IGHA1	QTRT2	1	1	MI-0006	15174051	nan
IGHA1	PNMA1	1	1	MI-0006	15174051	nan
IGHA1	GTPBP3	1	1	MI-0006	15174051	nan
IGHA1	GDF10	1	1	MI-0006	15174051	nan
IGHA1	CACNA2D2	1	1	MI-0006	15174051	nan
IGHA1	CTR9	1	1	MI-0006	15174051	nan
IGHA1	PARD3	1	1	MI-0006	15174051	nan
IGHA1	TGM4	1	1	MI-0006	15174051	nan
IGHA1	IGLV1-47	1	1	MI-0006	15174051	nan
IGHA1	UNC79	1	1	MI-0006	15174051	nan
IGHA1	SERPIND1	1	1	MI-0006	15174051	nan
IGHA1	CKAP2	1	1	MI-0006	15174051	nan
IGHA1	TBC1D19	1	1	MI-0006	15174051	nan
IGHA1	TIAM1	1	1	MI-0006	15174051	nan
IGHA1	ALB	1	1	MI-0006	15174051	nan
IGHA1	TF	1	1	MI-0006	15174051	nan
IGHA1	PRSS3	1	1	MI-0006	15174051	nan
IGHA1	KRT72	1	0	MI-0006	15174051	nan
IGHA1	RYR1	1	0	MI-0006	15174051	nan
IGHA1	UPF1	1	0	MI-0006	15174051	nan
IGHA1	OR5H6	1	0	MI-0006	15174051	nan
IGHA1	C3	1	0	MI-0006	15174051	nan
IGHA1	HBB	1	0	MI-0006	15174051	nan
IGHA1	PAPPA	1	0	MI-0006	15174051	nan
IGHA1	APOL1	1	0	MI-0006	15174051	nan
IGHA1	BAZ1B	1	0	MI-0006	15174051	nan
IGHA1	RUNX1	1	0	MI-0006	15174051	nan
IGHA1	ACP3	1	0	MI-0006	15174051	nan
IGHA1	FGFR1	1	0	MI-0006	15174051	nan
IGHA1	NUP214	1	0	MI-0006	15174051	nan
IGHA1	ELN	1	0	MI-0006	15174051	nan
IGHA1	SLC48A1	1	0	MI-0006	15174051	nan
IGHA1	SETDB2	1	0	MI-0006	15174051	nan
IGHA1	PDPK1	1	0	MI-0006	15174051	nan
IGHA1	FASN	1	0	MI-0006	15174051	nan
IGHA1	IGHV3-23	1	0	MI-0006	15174051	nan
IGHA1	CDH12	1	0	MI-0006	15174051	nan
IGHA1	IGHV3-7	1	0	MI-0006	15174051	nan
IGHA1	PNMA2	1	0	MI-0006	15174051	nan
IGHA1	KRT6A	1	0	MI-0006	15174051	nan
IGHA1	IGLL1	1	0	MI-0006	15174051	nan
IGHA1	KRT5	1	0	MI-0006	15174051	nan
IGHA1	RTKN2	1	0	MI-0006	15174051	nan
IGHA1	SAA4	1	0	MI-0006	15174051	nan
IGHA1	TTN	1	0	MI-0006	15174051	nan
IGHA1	SCAF1	1	0	MI-0006	15174051	nan
IGHA1	AOAH	1	0	MI-0006	15174051	nan
IGHA1	KRT7	1	0	MI-0006	15174051	nan
IGHA1	ICAM4	1	0	MI-0006	15174051	nan
IGHA1	RFX7	1	0	MI-0006	15174051	nan
IGHA1	ARMC2	1	0	MI-0006	15174051	nan
IGHA1	LTBP4	1	0	MI-0006	15174051	nan
IGHA1	APOE	1	0	MI-0006	15174051	nan
IGHA1	CAMTA1	1	0	MI-0006	15174051	nan
IGHA1	CLCA2	1	0	MI-0006	15174051	nan
IGHA1	LAT	1	0	MI-0006	15174051	nan
IGHA1	SCN5A	1	0	MI-0006	15174051	nan
IGHA1	CNOT1	1	0	MI-0006	15174051	nan
IGHA1	SLC25A13	1	0	MI-0006	15174051	nan
IGHA1	APOA4	1	0	MI-0006	15174051	nan
IGHA1	DMD	1	0	MI-0006	15174051	nan
IGHA1	SPAST	1	0	MI-0006	15174051	nan
IGHA1	MYLK3	1	0	MI-0006	15174051	nan
IGHA1	THRAP3	1	0	MI-0006	15174051	nan
IGHA1	DICER1	1	0	MI-0006	15174051	nan
IGHA1	PRSS1	1	0	MI-0006	15174051	nan
IGHA1	TRAPPC11	1	0	MI-0006	15174051	nan
IGHA1	CROT	1	0	MI-0006	15174051	nan
IGHA1	DCC	1	0	MI-0006	15174051	nan
IGHA1	SLC9A8	1	0	MI-0006	15174051	nan
IGHA1	CEP44	1	0	MI-0006	15174051	nan
IGHA1	PEG3	1	0	MI-0006	15174051	nan
IGHA1	PALB2	1	0	MI-0006	15174051	nan
IGHA1	NLRC4	1	0	MI-0006	15174051	nan
IGHA1	CABLES1	1	0	MI-0006	15174051	nan
IGHA1	F2	1	0	MI-0006	15174051	nan
IGHA1	SORBS3	1	0	MI-0006	15174051	nan
IGHA1	PCED1B	1	0	MI-0006	15174051	nan
IGHA1	RESF1	1	0	MI-0006	15174051	nan
IGHA1	DGKG	1	0	MI-0006	15174051	nan
IGHA1	ITGA2	1	0	MI-0006	15174051	nan
IGHA1	LDB3	1	0	MI-0006	15174051	nan
IGHA1	RANBP3	1	0	MI-0006	15174051	nan
IGHA1	SLC1A5	1	0	MI-0006	15174051	nan
IGHA1	SLA2	1	0	MI-0006	15174051	nan
IGHA1	GRAP2	1	0	MI-0006	15174051	nan
IGHA1	SPATA31A7	1	0	MI-0006	15174051	nan
IGHA1	APOA2	1	0	MI-0006	15174051	nan
IGHA1	BBC3	1	0	MI-0006	15174051	nan
IGHA1	AP4E1	1	0	MI-0006	15174051	nan
IGHA1	PDZRN4	1	0	MI-0006	15174051	nan
IGHA1	MYL4	1	0	MI-0006	15174051	nan
IGHA1	NPHS1	1	0	MI-0006	15174051	nan
IGHA1	GCN1	1	0	MI-0006	15174051	nan
IGHA1	JARID2	1	0	MI-0006	15174051	nan
IGHA1	ITGB5	1	0	MI-0006	15174051	nan
IGHA1	TSC22D1	1	0	MI-0006	15174051	nan
IGHA1	TTPAL	1	0	MI-0006	15174051	nan
IGHA1	AHSG	1	0	MI-0006	15174051	nan
IGHA1	EXOC6	1	0	MI-0006	15174051	nan
IGHA1	GFAP	1	0	MI-0006	15174051	nan
IGHA1	CRB1	1	0	MI-0006	15174051	nan
IGHA1	SERPING1	1	0	MI-0006	15174051	nan
IGHA1	PCDH1	1	0	MI-0006	15174051	nan
IGHA1	KRT6B	1	0	MI-0006	15174051	nan
IGHA1	CST3	1	0	MI-0006	15174051	nan
IGHA1	HPX	1	0	MI-0006	15174051	nan
IGHA1	PF4V1	1	0	MI-0006	15174051	nan
IGHA1	CFH	1	0	MI-0006	15174051	nan
IGHA1	GSN	1	0	MI-0006	15174051	nan
IGHA1	PPBP	1	0	MI-0006	15174051	nan
IGHA1	F7	1	0	MI-0006	15174051	nan
IGHA1	CHKB	1	0	MI-0006	15174051	nan
IGHA1	IGDCC4	1	0	MI-0006	15174051	nan
IGHA1	C4A	1	0	MI-0006	15174051	nan
IGHA1	ST13	1	0	MI-0006	15174051	nan
IGHA1	MIA2	1	0	MI-0006	15174051	nan
IGHA1	OR3A2	1	0	MI-0006	15174051	nan
IGHA1	AGA	1	0	MI-0006	15174051	nan
IGHA1	ZNF292	1	0	MI-0006	15174051	nan
IGHA1	APOC2	1	0	MI-0006	15174051	nan
IGHA1	ITIH1	1	0	MI-0006	15174051	nan
IGHA1	CFB	1	0	MI-0006	15174051	nan
IGHA1	DERL1	1	0	MI-0006	15174051	nan
IGHA1	AP1M1	1	0	MI-0006	15174051	nan
IGHA1	KIAA0232	1	0	MI-0006	15174051	nan
IGHA1	PRSS3P2	1	0	MI-0006	15174051	nan
IGHA1	NCOA3	1	0	MI-0006	15174051	nan
IGHA1	SACS	1	0	MI-0006	15174051	nan
IGHA1	GARIN5B	1	0	MI-0006	15174051	nan
IGHA1	SH3BP5	1	0	MI-0006	15174051	nan
IGHA1	RYR2	1	0	MI-0006	15174051	nan
IGHA1	KRT13	1	0	MI-0006	15174051	nan
IGHA1	CFD	1	0	MI-0006	15174051	nan
IGHA1	PHC3	1	0	MI-0006	15174051	nan
IGHA1	DCD	1	0	MI-0006	15174051	nan
IGHA1	AMPD3	1	0	MI-0006	15174051	nan
IGHA1	ETF1	1	0	MI-0006	15174051	nan
IGHA1	RANBP2	1	0	MI-0006	15174051	nan
IGHA1	OBSL1	1	0	MI-0006	15174051	nan
IGHA1	PLA2G4F	1	0	MI-0006	15174051	nan
TF	KRT16	1	0	MI-0006	15174051	nan
TF	CNMD	1	0	MI-0006	15174051	nan
TF	ERVK-10	1	0	MI-0006	15174051	nan
TF	TTR	1	1	MI-0006	15174051	nan
TF	SERTAD3	1	0	MI-0006	15174051	nan
TF	IGKV2D-40	1	1	MI-0006	15174051	nan
TF	C1QC	1	0	MI-0006	15174051	nan
TF	DNTT	1	0	MI-0006	15174051	nan
TF	SAFB2	1	0	MI-0006	15174051	nan
TF	ABCA6	1	0	MI-0006	15174051	nan
TF	KRT9	1	0	MI-0006	15174051	nan
TF	SETX	1	1	MI-0006	15174051	nan
TF	IGKC	1	1	MI-0006	15174051	nan
TF	FGA	1	0	MI-0006	15174051	nan
TF	TXNDC2	1	0	MI-0006	15174051	nan
TF	PDE4B	1	0	MI-0006	15174051	nan
TF	APOC3	1	0	MI-0006	15174051	nan
TF	MACF1	1	0	MI-0006	15174051	nan
TF	C1QA	1	0	MI-0006	15174051	nan
TF	CLU	1	0	MI-0006	15174051	nan
TF	SMPDL3A	1	0	MI-0006	15174051	nan
TF	NLRP1	1	0	MI-0006	15174051	nan
TF	PTPN5	1	0	MI-0006	15174051	nan
TF	TNS3	1	0	MI-0006	15174051	nan
TF	KRT1	1	0	MI-0006	15174051	nan
TF	SPEF2	1	0	MI-0006	15174051	nan
TF	MOCOS	1	0	MI-0006	15174051	nan
TF	APOC1	1	0	MI-0006	15174051	nan
TF	CTSL	1	1	MI-0006	15174051	nan
TF	FN1	1	1	MI-0006	15174051	nan
TF	ROBO3	1	0	MI-0006	15174051	nan
TF	RRP1B	1	0	MI-0006	15174051	nan
TF	CP	1	0	MI-0006	15174051	nan
TF	QDPR	1	0	MI-0006	15174051	nan
TF	FAM83C	1	0	MI-0006	15174051	nan
TF	CDCP1	1	0	MI-0006	15174051	nan
TF	OR8D2	1	0	MI-0006	15174051	nan
TF	PLAG1	1	0	MI-0006	15174051	nan
TF	ATM	1	0	MI-0006	15174051	nan
TF	HP	1	0	MI-0006	15174051	nan
TF	CACNA1I	1	0	MI-0006	15174051	nan
TF	KRT14	1	0	MI-0006	15174051	nan
TF	GJC2	1	0	MI-0006	15174051	nan
TF	OR2T6	1	0	MI-0006	15174051	nan
TF	ADRA1B	1	0	MI-0006	15174051	nan
TF	GABBR1	1	0	MI-0006	15174051	nan
TF	TLN2	1	0	MI-0006	15174051	nan
TF	IGHG1	1	1	MI-0006	15174051	nan
TF	RLF	1	0	MI-0006	15174051	nan
TF	DDB1	1	0	MI-0006	15174051	nan
TF	ZNF232	1	0	MI-0006	15174051	nan
TF	KCNMA1	1	0	MI-0006	15174051	nan
TF	KRT10	1	0	MI-0006	15174051	nan
TF	KLK3	1	0	MI-0006	15174051	nan
TF	APOA1	1	1	MI-0006	15174051	nan
TF	CDC45	1	0	MI-0006	15174051	nan
TF	IGKV3-20	1	0	MI-0006	15174051	nan
TF	CHMP4C	1	0	MI-0006	15174051	nan
TF	MTREX	1	0	MI-0006	15174051	nan
TF	IGLC1	1	0	MI-0006	15174051	nan
TF	PLG	1	0	MI-0006	15174051	nan
TF	QTRT2	1	0	MI-0006	15174051	nan
TF	PNMA1	1	0	MI-0006	15174051	nan
TF	GTPBP3	1	0	MI-0006	15174051	nan
TF	GDF10	1	0	MI-0006	15174051	nan
TF	CACNA2D2	1	0	MI-0006	15174051	nan
TF	CTR9	1	0	MI-0006	15174051	nan
TF	PARD3	1	0	MI-0006	15174051	nan
TF	TGM4	1	0	MI-0006	15174051	nan
TF	IGLV1-47	1	0	MI-0006	15174051	nan
TF	UNC79	1	0	MI-0006	15174051	nan
TF	SERPIND1	1	1	MI-0006	15174051	nan
TF	CKAP2	1	0	MI-0006	15174051	nan
TF	TBC1D19	1	0	MI-0006	15174051	nan
TF	TIAM1	1	0	MI-0006	15174051	nan
TF	ALB	1	1	MI-0006	15174051	nan
TF	PRSS3	1	0	MI-0006	15174051	nan
TF	KRT72	1	1	MI-0006	15174051	nan
TF	RYR1	1	1	MI-0006	15174051	nan
TF	UPF1	1	1	MI-0006	15174051	nan
TF	OR5H6	1	0	MI-0006	15174051	nan
TF	C3	1	0	MI-0006	15174051	nan
TF	HBB	1	0	MI-0006	15174051	nan
TF	PAPPA	1	0	MI-0006	15174051	nan
TF	APOL1	1	0	MI-0006	15174051	nan
TF	BAZ1B	1	0	MI-0006	15174051	nan
TF	RUNX1	1	0	MI-0006	15174051	nan
TF	ACP3	1	0	MI-0006	15174051	nan
TF	FGFR1	1	0	MI-0006	15174051	nan
TF	NUP214	1	0	MI-0006	15174051	nan
TF	ELN	1	0	MI-0006	15174051	nan
TF	SLC48A1	1	0	MI-0006	15174051	nan
TF	SETDB2	1	0	MI-0006	15174051	nan
TF	PDPK1	1	0	MI-0006	15174051	nan
TF	FASN	1	0	MI-0006	15174051	nan
TF	IGHV3-23	1	0	MI-0006	15174051	nan
TF	CDH12	1	0	MI-0006	15174051	nan
TF	IGHV3-7	1	0	MI-0006	15174051	nan
TF	PNMA2	1	0	MI-0006	15174051	nan
TF	KRT6A	1	0	MI-0006	15174051	nan
TF	IGLL1	1	0	MI-0006	15174051	nan
TF	KRT5	1	0	MI-0006	15174051	nan
TF	RTKN2	1	0	MI-0006	15174051	nan
TF	SAA4	1	0	MI-0006	15174051	nan
TF	TTN	1	0	MI-0006	15174051	nan
TF	SCAF1	1	0	MI-0006	15174051	nan
TF	AOAH	1	0	MI-0006	15174051	nan
TF	KRT7	1	0	MI-0006	15174051	nan
TF	ICAM4	1	0	MI-0006	15174051	nan
TF	RFX7	1	0	MI-0006	15174051	nan
TF	ARMC2	1	0	MI-0006	15174051	nan
TF	LTBP4	1	0	MI-0006	15174051	nan
TF	APOE	1	0	MI-0006	15174051	nan
TF	CAMTA1	1	0	MI-0006	15174051	nan
TF	CLCA2	1	0	MI-0006	15174051	nan
TF	LAT	1	0	MI-0006	15174051	nan
TF	SCN5A	1	0	MI-0006	15174051	nan
TF	CNOT1	1	0	MI-0006	15174051	nan
TF	SLC25A13	1	0	MI-0006	15174051	nan
TF	APOA4	1	0	MI-0006	15174051	nan
TF	DMD	1	0	MI-0006	15174051	nan
TF	SPAST	1	0	MI-0006	15174051	nan
TF	MYLK3	1	0	MI-0006	15174051	nan
TF	THRAP3	1	0	MI-0006	15174051	nan
TF	DICER1	1	0	MI-0006	15174051	nan
TF	PRSS1	1	0	MI-0006	15174051	nan
TF	TRAPPC11	1	0	MI-0006	15174051	nan
TF	CROT	1	0	MI-0006	15174051	nan
TF	DCC	1	0	MI-0006	15174051	nan
TF	SLC9A8	1	0	MI-0006	15174051	nan
TF	CEP44	1	0	MI-0006	15174051	nan
TF	PEG3	1	0	MI-0006	15174051	nan
TF	PALB2	1	0	MI-0006	15174051	nan
TF	NLRC4	1	0	MI-0006	15174051	nan
TF	CABLES1	1	0	MI-0006	15174051	nan
TF	F2	1	0	MI-0006	15174051	nan
TF	SORBS3	1	0	MI-0006	15174051	nan
TF	PCED1B	1	0	MI-0006	15174051	nan
TF	RESF1	1	0	MI-0006	15174051	nan
TF	DGKG	1	0	MI-0006	15174051	nan
TF	ITGA2	1	0	MI-0006	15174051	nan
TF	LDB3	1	0	MI-0006	15174051	nan
TF	RANBP3	1	0	MI-0006	15174051	nan
TF	SLC1A5	1	0	MI-0006	15174051	nan
TF	SLA2	1	0	MI-0006	15174051	nan
TF	GRAP2	1	0	MI-0006	15174051	nan
TF	SPATA31A7	1	0	MI-0006	15174051	nan
TF	APOA2	1	0	MI-0006	15174051	nan
TF	BBC3	1	0	MI-0006	15174051	nan
TF	AP4E1	1	0	MI-0006	15174051	nan
TF	PDZRN4	1	0	MI-0006	15174051	nan
TF	MYL4	1	0	MI-0006	15174051	nan
TF	NPHS1	1	0	MI-0006	15174051	nan
TF	GCN1	1	0	MI-0006	15174051	nan
TF	JARID2	1	0	MI-0006	15174051	nan
TF	ITGB5	1	0	MI-0006	15174051	nan
TF	TSC22D1	1	0	MI-0006	15174051	nan
TF	TTPAL	1	0	MI-0006	15174051	nan
TF	AHSG	1	0	MI-0006	15174051	nan
TF	EXOC6	1	0	MI-0006	15174051	nan
TF	GFAP	1	0	MI-0006	15174051	nan
TF	CRB1	1	0	MI-0006	15174051	nan
TF	SERPING1	1	0	MI-0006	15174051	nan
TF	PCDH1	1	0	MI-0006	15174051	nan
TF	KRT6B	1	0	MI-0006	15174051	nan
TF	CST3	1	0	MI-0006	15174051	nan
TF	HPX	1	0	MI-0006	15174051	nan
TF	PF4V1	1	0	MI-0006	15174051	nan
TF	CFH	1	0	MI-0006	15174051	nan
TF	GSN	1	0	MI-0006	15174051	nan
TF	PPBP	1	0	MI-0006	15174051	nan
TF	F7	1	0	MI-0006	15174051	nan
TF	CHKB	1	0	MI-0006	15174051	nan
TF	IGDCC4	1	0	MI-0006	15174051	nan
TF	C4A	1	0	MI-0006	15174051	nan
TF	ST13	1	0	MI-0006	15174051	nan
TF	MIA2	1	0	MI-0006	15174051	nan
TF	OR3A2	1	0	MI-0006	15174051	nan
TF	AGA	1	0	MI-0006	15174051	nan
TF	ZNF292	1	0	MI-0006	15174051	nan
TF	APOC2	1	0	MI-0006	15174051	nan
TF	ITIH1	1	0	MI-0006	15174051	nan
TF	CFB	1	0	MI-0006	15174051	nan
TF	DERL1	1	0	MI-0006	15174051	nan
TF	AP1M1	1	0	MI-0006	15174051	nan
TF	KIAA0232	1	0	MI-0006	15174051	nan
TF	PRSS3P2	1	0	MI-0006	15174051	nan
TF	NCOA3	1	0	MI-0006	15174051	nan
TF	SACS	1	0	MI-0006	15174051	nan
TF	GARIN5B	1	0	MI-0006	15174051	nan
TF	SH3BP5	1	0	MI-0006	15174051	nan
TF	RYR2	1	0	MI-0006	15174051	nan
TF	KRT13	1	0	MI-0006	15174051	nan
TF	CFD	1	0	MI-0006	15174051	nan
TF	PHC3	1	0	MI-0006	15174051	nan
TF	DCD	1	0	MI-0006	15174051	nan
TF	AMPD3	1	0	MI-0006	15174051	nan
TF	ETF1	1	0	MI-0006	15174051	nan
TF	RANBP2	1	0	MI-0006	15174051	nan
TF	OBSL1	1	0	MI-0006	15174051	nan
TF	PLA2G4F	1	0	MI-0006	15174051	nan
IGHM	KRT16	1	0	MI-0006	15174051	nan
IGHM	CNMD	1	0	MI-0006	15174051	nan
IGHM	ERVK-10	1	0	MI-0006	15174051	nan
IGHM	TTR	1	0	MI-0006	15174051	nan
IGHM	SERTAD3	1	0	MI-0006	15174051	nan
IGHM	IGKV2D-40	1	1	MI-0006	15174051	nan
IGHM	C1QC	1	0	MI-0006	15174051	nan
IGHM	DNTT	1	0	MI-0006	15174051	nan
IGHM	SAFB2	1	0	MI-0006	15174051	nan
IGHM	ABCA6	1	0	MI-0006	15174051	nan
IGHM	KRT9	1	1	MI-0006	15174051	nan
IGHM	SETX	1	0	MI-0006	15174051	nan
IGHM	IGKC	1	1	MI-0006	15174051	nan
IGHM	FGA	1	0	MI-0006	15174051	nan
IGHM	TXNDC2	1	0	MI-0006	15174051	nan
IGHM	PDE4B	1	0	MI-0006	15174051	nan
IGHM	APOC3	1	0	MI-0006	15174051	nan
IGHM	MACF1	1	0	MI-0006	15174051	nan
IGHM	C1QA	1	0	MI-0006	15174051	nan
IGHM	CLU	1	0	MI-0006	15174051	nan
IGHM	SMPDL3A	1	0	MI-0006	15174051	nan
IGHM	NLRP1	1	0	MI-0006	15174051	nan
IGHM	PTPN5	1	0	MI-0006	15174051	nan
IGHM	TNS3	1	0	MI-0006	15174051	nan
IGHM	KRT1	1	1	MI-0006	15174051	nan
IGHM	SPEF2	1	0	MI-0006	15174051	nan
IGHM	MOCOS	1	0	MI-0006	15174051	nan
IGHM	APOC1	1	0	MI-0006	15174051	nan
IGHM	CTSL	1	0	MI-0006	15174051	nan
IGHM	FN1	1	1	MI-0006	15174051	nan
IGHM	ROBO3	1	0	MI-0006	15174051	nan
IGHM	RRP1B	1	0	MI-0006	15174051	nan
IGHM	CP	1	0	MI-0006	15174051	nan
IGHM	QDPR	1	0	MI-0006	15174051	nan
IGHM	FAM83C	1	0	MI-0006	15174051	nan
IGHM	CDCP1	1	0	MI-0006	15174051	nan
IGHM	OR8D2	1	0	MI-0006	15174051	nan
IGHM	PLAG1	1	0	MI-0006	15174051	nan
IGHM	ATM	1	0	MI-0006	15174051	nan
IGHM	HP	1	0	MI-0006	15174051	nan
IGHM	CACNA1I	1	0	MI-0006	15174051	nan
IGHM	KRT14	1	0	MI-0006	15174051	nan
IGHM	GJC2	1	0	MI-0006	15174051	nan
IGHM	OR2T6	1	0	MI-0006	15174051	nan
IGHM	ADRA1B	1	0	MI-0006	15174051	nan
IGHM	GABBR1	1	0	MI-0006	15174051	nan
IGHM	TLN2	1	0	MI-0006	15174051	nan
IGHM	IGHG1	1	0	MI-0006	15174051	nan
IGHM	RLF	1	0	MI-0006	15174051	nan
IGHM	DDB1	1	0	MI-0006	15174051	nan
IGHM	ZNF232	1	0	MI-0006	15174051	nan
IGHM	KCNMA1	1	0	MI-0006	15174051	nan
IGHM	KRT10	1	0	MI-0006	15174051	nan
IGHM	KLK3	1	0	MI-0006	15174051	nan
IGHM	APOA1	1	1	MI-0006	15174051	nan
IGHM	CDC45	1	0	MI-0006	15174051	nan
IGHM	IGKV3-20	1	0	MI-0006	15174051	nan
IGHM	CHMP4C	1	0	MI-0006	15174051	nan
IGHM	MTREX	1	0	MI-0006	15174051	nan
IGHM	IGLC1	1	0	MI-0006	15174051	nan
IGHM	PLG	1	0	MI-0006	15174051	nan
IGHM	QTRT2	1	0	MI-0006	15174051	nan
IGHM	PNMA1	1	0	MI-0006	15174051	nan
IGHM	GTPBP3	1	0	MI-0006	15174051	nan
IGHM	GDF10	1	0	MI-0006	15174051	nan
IGHM	CACNA2D2	1	0	MI-0006	15174051	nan
IGHM	CTR9	1	1	MI-0006	15174051	nan
IGHM	PARD3	1	0	MI-0006	15174051	nan
IGHM	TGM4	1	0	MI-0006	15174051	nan
IGHM	IGLV1-47	1	1	MI-0006	15174051	nan
IGHM	UNC79	1	0	MI-0006	15174051	nan
IGHM	SERPIND1	1	0	MI-0006	15174051	nan
IGHM	CKAP2	1	0	MI-0006	15174051	nan
IGHM	TBC1D19	1	0	MI-0006	15174051	nan
IGHM	TIAM1	1	1	MI-0006	15174051	nan
IGHM	ALB	1	0	MI-0006	15174051	nan
IGHM	TF	1	0	MI-0006	15174051	nan
IGHM	PRSS3	1	0	MI-0006	15174051	nan
IGHM	KRT72	1	0	MI-0006	15174051	nan
IGHM	RYR1	1	0	MI-0006	15174051	nan
IGHM	UPF1	1	0	MI-0006	15174051	nan
IGHM	OR5H6	1	1	MI-0006	15174051	nan
IGHM	C3	1	1	MI-0006	15174051	nan
IGHM	HBB	1	1	MI-0006	15174051	nan
IGHM	PAPPA	1	1	MI-0006	15174051	nan
IGHM	APOL1	1	1	MI-0006	15174051	nan
IGHM	BAZ1B	1	1	MI-0006	15174051	nan
IGHM	RUNX1	1	1	MI-0006	15174051	nan
IGHM	ACP3	1	1	MI-0006	15174051	nan
IGHM	FGFR1	1	0	MI-0006	15174051	nan
IGHM	NUP214	1	0	MI-0006	15174051	nan
IGHM	ELN	1	0	MI-0006	15174051	nan
IGHM	SLC48A1	1	0	MI-0006	15174051	nan
IGHM	SETDB2	1	0	MI-0006	15174051	nan
IGHM	PDPK1	1	0	MI-0006	15174051	nan
IGHM	FASN	1	0	MI-0006	15174051	nan
IGHM	IGHV3-23	1	0	MI-0006	15174051	nan
IGHM	CDH12	1	0	MI-0006	15174051	nan
IGHM	IGHV3-7	1	0	MI-0006	15174051	nan
IGHM	PNMA2	1	0	MI-0006	15174051	nan
IGHM	KRT6A	1	0	MI-0006	15174051	nan
IGHM	IGLL1	1	0	MI-0006	15174051	nan
IGHM	KRT5	1	0	MI-0006	15174051	nan
IGHM	RTKN2	1	0	MI-0006	15174051	nan
IGHM	SAA4	1	0	MI-0006	15174051	nan
IGHM	TTN	1	0	MI-0006	15174051	nan
IGHM	SCAF1	1	0	MI-0006	15174051	nan
IGHM	AOAH	1	0	MI-0006	15174051	nan
IGHM	KRT7	1	0	MI-0006	15174051	nan
IGHM	ICAM4	1	0	MI-0006	15174051	nan
IGHM	RFX7	1	0	MI-0006	15174051	nan
IGHM	ARMC2	1	0	MI-0006	15174051	nan
IGHM	LTBP4	1	0	MI-0006	15174051	nan
IGHM	APOE	1	0	MI-0006	15174051	nan
IGHM	CAMTA1	1	0	MI-0006	15174051	nan
IGHM	CLCA2	1	0	MI-0006	15174051	nan
IGHM	LAT	1	0	MI-0006	15174051	nan
IGHM	SCN5A	1	0	MI-0006	15174051	nan
IGHM	CNOT1	1	0	MI-0006	15174051	nan
IGHM	SLC25A13	1	0	MI-0006	15174051	nan
IGHM	APOA4	1	0	MI-0006	15174051	nan
IGHM	DMD	1	0	MI-0006	15174051	nan
IGHM	SPAST	1	0	MI-0006	15174051	nan
IGHM	MYLK3	1	0	MI-0006	15174051	nan
IGHM	THRAP3	1	0	MI-0006	15174051	nan
IGHM	DICER1	1	0	MI-0006	15174051	nan
IGHM	PRSS1	1	0	MI-0006	15174051	nan
IGHM	TRAPPC11	1	0	MI-0006	15174051	nan
IGHM	CROT	1	0	MI-0006	15174051	nan
IGHM	DCC	1	0	MI-0006	15174051	nan
IGHM	SLC9A8	1	0	MI-0006	15174051	nan
IGHM	CEP44	1	0	MI-0006	15174051	nan
IGHM	PEG3	1	0	MI-0006	15174051	nan
IGHM	PALB2	1	0	MI-0006	15174051	nan
IGHM	NLRC4	1	0	MI-0006	15174051	nan
IGHM	CABLES1	1	0	MI-0006	15174051	nan
IGHM	F2	1	0	MI-0006	15174051	nan
IGHM	SORBS3	1	0	MI-0006	15174051	nan
IGHM	PCED1B	1	0	MI-0006	15174051	nan
IGHM	RESF1	1	0	MI-0006	15174051	nan
IGHM	DGKG	1	0	MI-0006	15174051	nan
IGHM	ITGA2	1	0	MI-0006	15174051	nan
IGHM	LDB3	1	0	MI-0006	15174051	nan
IGHM	RANBP3	1	0	MI-0006	15174051	nan
IGHM	SLC1A5	1	0	MI-0006	15174051	nan
IGHM	SLA2	1	0	MI-0006	15174051	nan
IGHM	GRAP2	1	0	MI-0006	15174051	nan
IGHM	SPATA31A7	1	0	MI-0006	15174051	nan
IGHM	APOA2	1	0	MI-0006	15174051	nan
IGHM	BBC3	1	0	MI-0006	15174051	nan
IGHM	AP4E1	1	0	MI-0006	15174051	nan
IGHM	PDZRN4	1	0	MI-0006	15174051	nan
IGHM	MYL4	1	0	MI-0006	15174051	nan
IGHM	NPHS1	1	0	MI-0006	15174051	nan
IGHM	GCN1	1	0	MI-0006	15174051	nan
IGHM	JARID2	1	0	MI-0006	15174051	nan
IGHM	ITGB5	1	0	MI-0006	15174051	nan
IGHM	TSC22D1	1	0	MI-0006	15174051	nan
IGHM	TTPAL	1	0	MI-0006	15174051	nan
IGHM	AHSG	1	0	MI-0006	15174051	nan
IGHM	EXOC6	1	0	MI-0006	15174051	nan
